OSH-0001	OSH	OSH-01	職業安全衛生法	第1條	民國114年12月19日	總則	1	《職業安全衛生法》的立法目的為何？	管理環境污染排放，維護居民生活品質	規範勞資雙方工資給付及工時之標準	提高事業單位生產效率並增進營運績效	防止職業災害，保障工作者安全及健康	What is the legislative purpose of the Occupational Safety and Health Act?	To control environmental pollutant discharge and protect residents' living quality	To regulate wage payment and working-hour standards between employers and workers	To improve enterprise productivity and enhance overall operating performance	To prevent occupational accidents and protect workers' safety and health	d	第1條：為防止職業災害，保障工作者安全及健康，特制定本法。	Article 1: The Act is enacted to prevent occupational accidents and protect the safety and health of workers.	active	1		
OSH-0091	OSH	OSH-01	職業安全衛生法	第42條	民國114年12月19日	罰則	3	雇主依第12條第4項通報之作業環境監測資料，經中央主管機關查核有虛偽不實者，罰鍰額度為何？	新臺幣三十萬元以上一百萬元以下	新臺幣五萬元以上三百萬元以下	新臺幣三萬元以上七十五萬元以下	新臺幣三千元以下	If workplace environment monitoring data reported under Article 12(4) is found to be false, the fine is:	NT$300,000 to NT$1,000,000	NT$50,000 to NT$3,000,000	NT$30,000 to NT$750,000	Up to NT$3,000	a	第42條第2項：雇主依第十二條第四項規定通報之監測資料，經中央主管機關查核有虛偽不實者，處新臺幣三十萬元以上一百萬元以下罰鍰。	Article 42(2): a fine of NT$300,000 to NT$1,000,000 for false monitoring data.	active	1		
OSH-0092	OSH	OSH-01	職業安全衛生法	第43條	民國114年12月19日	罰則	2	規避、妨礙或拒絕本法規定之檢查、調查、抽驗、市場查驗或查核者，罰鍰額度為何？	新臺幣五萬元以上三百萬元以下	新臺幣六萬元以上三十萬元以下	新臺幣一萬元以上二十萬元以下	新臺幣三千元以下	What is the fine for evading, obstructing or refusing inspections, investigations, sampling tests, market surveillance or audits under the Act?	NT$50,000 to NT$3,000,000	NT$60,000 to NT$300,000	NT$10,000 to NT$200,000	Up to NT$3,000	a	第43條第1項第6款：規避、妨礙或拒絕本法規定之檢查、調查、抽驗、市場查驗或查核，處新臺幣五萬元以上三百萬元以下罰鍰。第2項：主管機關得依事業規模、性質或違反情節，加重罰鍰至法定最高額二分之一。	Article 43(1)(6): a fine of NT$50,000 to NT$3,000,000; under paragraph 2 the fine may be increased by up to one half of the statutory maximum depending on scale, nature or severity.	active	1		
OSH-0093	OSH	OSH-01	職業安全衛生法	第44條	民國114年12月19日	罰則	3	違反第7條第1項（不符安全標準之指定機械不得產製運出廠場等）或第8條第1項（型式驗證）規定者，罰鍰額度為何？	新臺幣三萬元以上十五萬元以下，並得限期停止輸入、產製、製造或供應	新臺幣一萬元以上一百萬元以下，並得限期停止輸入、產製、製造或供應	新臺幣二十萬元以上二百萬元以下，並得限期停止輸入、產製、製造或供應	新臺幣三十萬元以上三百萬元以下，並得限期停止輸入、產製、製造或供應	What is the fine for violating Article 7(1) (non-compliant designated machinery) or Article 8(1) (type certification)?	NT$30,000 to NT$150,000, and import, production, manufacture or supply may be ordered to stop within a deadline	NT$10,000 to NT$1,000,000, and import, production, manufacture or supply may be ordered to stop within a deadline	NT$200,000 to NT$2,000,000, and import, production, manufacture or supply may be ordered to stop within a deadline	NT$300,000 to NT$3,000,000, and import, production, manufacture or supply may be ordered to stop within a deadline	c	第44條第2項：違反第七條第一項、第八條第一項、第十三條第一項或第十四條第一項規定者，處新臺幣二十萬元以上二百萬元以下罰鍰，並得限期停止輸入、產製、製造或供應；屆期不停止者，按次處罰。	Article 44(2): a fine of NT$200,000 to NT$2,000,000, with possible orders to stop import, production, manufacture or supply, and consecutive penalties if not stopped.	active	1		
OSH-0094	OSH	OSH-01	職業安全衛生法	第45條	民國114年12月19日	罰則	3	依第36條第1項停工期間應給付工資而不給付者，罰鍰額度為何？	新臺幣五萬元以上三百萬元以下	新臺幣三千元以下	新臺幣三十萬元以上三百萬元以下	新臺幣三萬元以上七十五萬元以下	What is the fine for failing to pay wages that are due during a work stoppage under Article 36(1)?	NT$50,000 to NT$3,000,000	Up to NT$3,000	NT$300,000 to NT$3,000,000	NT$30,000 to NT$750,000	d	第45條第1項第3款：依第三十六條第一項之規定，應給付工資而不給付，處新臺幣三萬元以上七十五萬元以下罰鍰。	Article 45(1)(3): a fine of NT$30,000 to NT$750,000.	active	1		
OSH-0095	OSH	OSH-01	職業安全衛生法	第46條	民國114年12月19日	罰則	2	最高負責人經認定有職場霸凌之行為者，罰鍰額度為何？	新臺幣五萬元以上三百萬元以下	新臺幣三千元以下	新臺幣三十萬元以上一百萬元以下	新臺幣一萬元以上一百萬元以下	If the top person in charge is found to have committed workplace bullying, the fine is:	NT$50,000 to NT$3,000,000	Up to NT$3,000	NT$300,000 to NT$1,000,000	NT$10,000 to NT$1,000,000	d	第46條第1項：最高負責人經認定有職場霸凌之行為者，處新臺幣一萬元以上一百萬元以下罰鍰。	Article 46(1): a fine of NT$10,000 to NT$1,000,000.	active	1		
OSH-0096	OSH	OSH-01	職業安全衛生法	第46條	民國114年12月19日	罰則	2	勞工違反第20條第6項（接受健康檢查義務）、第32條第4項（接受教育訓練義務）或第34條第2項（遵行工作守則）者，罰鍰額度為何？	新臺幣三千元以下	新臺幣三萬元以上十五萬元以下	新臺幣一萬元以上二十萬元以下	新臺幣五萬元以上	A laborer who violates the duty to undergo health examinations (Art. 20(6)), attend training (Art. 32(4)) or comply with work rules (Art. 34(2)) is fined:	Up to NT$3,000	NT$30,000 to NT$150,000	NT$10,000 to NT$200,000	NT$50,000 or more	a	第46條第4項：違反第二十條第六項、第三十二條第四項或第三十四條第二項之規定者，處新臺幣三千元以下罰鍰。	Article 46(4): a fine of not more than NT$3,000.	active	1		
OSH-0111	OSH	OSH-02	職業安全衛生法施行細則	第2條	民國115年6月26日	施行細則	2	施行細則所稱「自營作業者」，指下列何者？	與事業單位訂有僱傭契約，受其指揮監督而獲致報酬之受僱工作者	僱用五人以下有酬人員幫同工作，並因而獲致報酬之小型企業經營者	獨立從事勞動或技藝工作，獲致報酬，且未僱用有酬人員幫同工作者	受公司委任處理事務，並持有公司股份而參與盈餘分配之出資股東	Under the Enforcement Rules, a 'self-employed person' means:	A worker under an employment contract who works for remuneration under the enterprise's direction	A small business operator who obtains remuneration and employs five or fewer paid helpers	A person who independently performs labor or craft work for remuneration without employing paid helpers	A shareholder who is commissioned to handle company affairs and shares in its profits	c	施行細則第2條第1項：自營作業者，指獨立從事勞動或技藝工作，獲致報酬，且未僱用有酬人員幫同工作者。	Enforcement Rules Article 2(1): a self-employed person independently performs labor or craft work for remuneration and does not employ paid personnel to assist.	active	1		
OSH-0112	OSH	OSH-02	職業安全衛生法施行細則	第3條	民國115年6月26日	施行細則	2	施行細則所稱「工作場所負責人」，指下列何者？	由工會會員大會選舉產生，代表全體會員對外行使職權之工會理事長	由中央主管機關指派，於該工作場所執行檢查及調查職務之勞動檢查員	受雇主委託辦理該工作場所建築設計及施工監造業務之開業建築師	雇主或於該工作場所代表雇主從事管理、指揮或監督工作者從事勞動之人	Under the Enforcement Rules, the 'workplace manager' means:	The union chairperson elected by the members' assembly to exercise authority for all members	A labor inspector assigned by the central competent authority to carry out inspections at that workplace	A licensed architect commissioned by the employer to design and supervise construction at that workplace	The employer, or a person representing the employer at the workplace to manage, direct or supervise workers	d	施行細則第3條：工作場所負責人，指雇主或於該工作場所代表雇主從事管理、指揮或監督工作者從事勞動之人。	Enforcement Rules Article 3: the workplace manager is the employer or a person who represents the employer at the workplace to manage, direct or supervise workers performing labor.	active	1		
OSH-0113	OSH	OSH-02	職業安全衛生法施行細則	第4條	民國115年6月26日	施行細則	2	施行細則所稱「工資」是否包括獎金、津貼等經常性給與？	僅包括以現金給付之部分，實物或代金形式之給與均不計入	僅包括延長工時之加班費及假日出勤加給，其餘均不計入	包括，凡因工作獲得之報酬及任何名義之經常性給與均屬之	不包括，僅限勞動契約約定按月給付之本薪，其餘均不計入	Under the Enforcement Rules, does 'wage' include bonuses, allowances and other regular payments?	Only payments made in cash count; payments in kind or in goods are excluded	Only overtime pay for extended hours and holiday work premiums are included	Yes, all remuneration for work and regular payments under any name are included	No, only the base salary agreed in the labor contract and paid monthly counts	c	施行細則第4條：工資指勞工因工作而獲得之報酬，包括工資、薪金及按計時、計日、計月、計件以現金或實物等方式給付之獎金、津貼及其他任何名義之經常性給與均屬之。	Enforcement Rules Article 4: wage means remuneration obtained for work, including wages, salaries, and bonuses, allowances and other regular payments under any name paid in cash or in kind.	active	1		
OSH-0116	OSH	OSH-02	職業安全衛生法施行細則	第8條	民國115年6月26日	施行細則	2	施行細則所稱「風險評估」，指下列何種程序？	編列、審查及執行預算之程序	評估、投保及理賠保險之程序	公告、招標及決標作業之程序	辨識、分析及評量風險之程序	Under the Enforcement Rules, 'risk assessment' means the process of:	Compiling, reviewing and executing budgets	Assessing, purchasing and claiming insurance	Announcing, tendering and awarding contracts	Identifying, analyzing and evaluating risks	d	施行細則第8條第2項：本法第五條第二項及第二十六條第一項所稱風險評估，指辨識、分析及評量風險之程序。	Enforcement Rules Article 8(2): risk assessment means the process of identifying, analyzing and evaluating risks.	active	1		
OSH-0117	OSH	OSH-02	職業安全衛生法施行細則	第8條	民國115年6月26日	施行細則	3	施行細則對本法第5條「合理可行範圍」之定義，其判斷依據不包括下列何者？	指引、實務規範	本法及有關安全衛生法令	雇主之營運成本高低	一般社會通念	Which of the following is NOT a basis for judging the 'reasonably practicable scope' under the Enforcement Rules?	Guidelines and codes of practice	The Act and related safety and health laws	The employer's operating cost	General social norms	c	施行細則第8條第1項：合理可行範圍，指依本法及有關安全衛生法令、指引、實務規範或一般社會通念，雇主明知或可得而知勞工所從事之工作有致其生命、身體及健康受危害之虞，並可採取必要之預防設備或措施者。	Enforcement Rules Article 8(1): the scope is judged by the Act, related laws, guidelines, codes of practice or general social norms, where the employer knew or could have known of hazards and could take preventive measures.	active	1		
OSH-0119	OSH	OSH-02	職業安全衛生法施行細則	第12條	民國115年6月26日	施行細則	2	下列何者不是施行細則第12條所列本法第7條指定之機械、設備或器具？	動力堆高機	防爆電氣設備	研磨機	固定式起重機	Which of the following is NOT a designated machine, equipment or tool under Enforcement Rules Article 12 (Article 7 of the Act)?	Powered forklift	Explosion-proof electrical equipment	Grinder	Fixed crane	d	施行細則第12條列舉：動力衝剪機械、手推刨床、木材加工用圓盤鋸、動力堆高機、研磨機、研磨輪、防爆電氣設備及相關安全裝置等。固定式起重機屬第22條之危險性機械。	Enforcement Rules Article 12 lists power shearing/punching machines, hand-fed planers, woodworking circular saws, powered forklifts, grinders, grinding wheels, explosion-proof electrical equipment and related safety devices. A fixed crane is dangerous machinery under Article 22.	active	1		
OSH-0121	OSH	OSH-02	職業安全衛生法施行細則	第14條	民國115年6月26日	施行細則	2	施行細則第14條所稱危害性化學品，其「危險物」與「有害物」之區分依據為何？	依CNS15030分類，具物理性危害者為危險物、具健康危害者為有害物	依製造產地來源分類，國外進口者為危險物、國內生產者為有害物	依市場售價高低分類，價格昂貴者為危險物、價格低廉者為有害物	依包裝容量大小分類，容量較大者為危險物、容量較小者為有害物	Under Enforcement Rules Article 14, how are 'dangerous substances' and 'harmful substances' distinguished?	By CNS 15030 classification: physical hazards are dangerous substances; health hazards are harmful substances	By country of origin: imported chemicals are dangerous substances; domestic ones are harmful substances	By market price: expensive chemicals are dangerous substances; low-priced ones are harmful substances	By package volume: larger containers hold dangerous substances; smaller ones hold harmful substances	a	施行細則第14條：危險物指符合國家標準CNS15030分類，具有物理性危害者；有害物指符合CNS15030分類，具有健康危害者。	Enforcement Rules Article 14: dangerous substances have physical hazards and harmful substances have health hazards, both classified under national standard CNS 15030.	active	1		
OSH-0123	OSH	OSH-02	職業安全衛生法施行細則	第16條	民國115年6月26日	施行細則	2	施行細則所稱危害性化學品之「安全資料表」，應記載下列何種項目？	採購人員姓名、所屬部門、聯絡電話、請購單編號及核准主管職稱	化學品名稱、製造商或供應商基本資料、危害特性、緊急處理及危害預防措施	化學品售價、經銷商折扣方案、付款條件、交貨期限及退貨處理方式	運送車輛車牌號碼、駕駛人姓名、行車路線、里程數及運費計算方式	Under the Enforcement Rules, a chemical 'safety data sheet' shall record:	Purchaser's name, department, contact telephone number, requisition form number and the approving supervisor's title	Chemical name, manufacturer/supplier information, hazard characteristics, emergency handling and hazard prevention measures	Selling price, distributor discount schemes, payment terms, delivery deadlines and procedures for handling returns	Delivery vehicle plate number, driver's name, transport route, mileage and the method for calculating freight charges	b	施行細則第16條：安全資料表指記載化學品名稱、製造商或供應商基本資料、危害特性、緊急處理及危害預防措施等項目之表單。	Enforcement Rules Article 16: the safety data sheet records the chemical name, manufacturer or supplier information, hazard characteristics, emergency handling and hazard prevention measures.	active	1		
OSH-0124	OSH	OSH-02	職業安全衛生法施行細則	第17條	民國115年6月26日	施行細則	2	施行細則第17條所稱「作業環境監測」，包含下列何種程序？	招募、甄選、訓練、考核及晉升	設計、發包、施工、監造及驗收	採購、詢價、驗收、入庫及領用	規劃、採樣、測定、分析及評估	Under Enforcement Rules Article 17, 'workplace environment monitoring' includes which procedures?	Recruitment, selection, training, appraisal and promotion	Design, tendering, construction, supervision and acceptance	Procurement, quotation, acceptance, storage and issuing	Planning, sampling, measurement, analysis and evaluation	d	施行細則第17條第1項：作業環境監測，指為掌握勞工作業環境實態與評估勞工暴露狀況，所採取之規劃、採樣、測定、分析及評估。	Enforcement Rules Article 17(1): workplace environment monitoring means planning, sampling, measurement, analysis and evaluation to grasp the actual workplace environment and assess laborers' exposure.	active	1		
OSH-0125	OSH	OSH-02	職業安全衛生法施行細則	第17條	民國115年6月26日	施行細則	2	下列何者屬施行細則第17條第2項應訂定作業環境監測計畫並實施監測之作業場所？	露天無遮蔽之戶外停車場	一般開放式辦公室場所	公司一樓接待大廳區域	顯著發生噪音之作業場所	Which of the following is an operation site requiring a monitoring plan and monitoring under Enforcement Rules Article 17(2)?	An unsheltered outdoor parking lot	A general open-plan office work area	The reception lobby on the first floor	An operation site with significant noise	d	施行細則第17條第2項：設置中央管理方式空氣調節設備之建築物室內作業場所、坑內作業場所、顯著發生噪音之作業場所、經指定之高溫/粉塵/鉛/四烷基鉛/有機溶劑/特定化學物質作業場所、其他指定公告之作業場所。	Enforcement Rules Article 17(2): indoor sites with central air-conditioning, underground sites, sites with significant noise, designated high-temperature/dust/lead/tetraalkyl lead/organic solvent/specified chemical sites, and other designated sites.	active	1		
OSH-0126	OSH	OSH-02	職業安全衛生法施行細則	第17條	民國115年6月26日	施行細則	3	施行細則第17條第2項第4款經中央主管機關指定之作業場所，不包括下列何者？	有機溶劑作業場所	高溫作業場所	一般倉儲作業場所	粉塵作業場所	Which of the following is NOT among the designated operation sites in Enforcement Rules Article 17(2)(4)?	Organic solvent operation sites	High-temperature operation sites	General warehousing sites	Dust operation sites	c	施行細則第17條第2項第4款列六類：高溫作業場所、粉塵作業場所、鉛作業場所、四烷基鉛作業場所、有機溶劑作業場所、特定化學物質作業場所。	Enforcement Rules Article 17(2)(4) lists six categories: high-temperature, dust, lead, tetraalkyl lead, organic solvent and specified chemical substance operation sites.	active	1		
OSH-0128	OSH	OSH-02	職業安全衛生法施行細則	第19條	民國115年6月26日	施行細則	3	施行細則第19條所定「管制性化學品」，其分類依據為何？	優先管理化學品中屬皮膚腐蝕性第一級、嚴重眼損傷第一級或吸入性危害第一級，且採購單價昂貴須報備者	優先管理化學品中屬致癌物質第一級、生殖細胞致突變性物質第一級或生殖毒性物質第一級，且經評估具高度暴露風險者	優先管理化學品中屬爆炸物第一級、自反應物質第一級或有機過氧化物第一級，且儲存量達五百公斤以上者	所有核准輸入化學品中屬易燃液體第一級、氧化性固體第一級或急毒性物質第一級，且年輸入量達一公噸者	Under Enforcement Rules Article 19, 'controlled chemicals' are classified as:	Priority management chemicals that are Category 1 skin corrosives, Category 1 serious eye damage agents or Category 1 aspiration hazards under CNS 15030 with a high unit purchase price	Priority management chemicals that are Category 1 carcinogens, Category 1 germ cell mutagens or Category 1 reproductive toxicants under CNS 15030 and assessed as high exposure risk	Priority management chemicals that are Category 1 explosives, Category 1 self-reactive substances or Category 1 organic peroxides under CNS 15030 stored in quantities of 500 kg or more	All approved imported chemicals that are Category 1 flammable liquids, Category 1 oxidizing solids or Category 1 acutely toxic substances imported at one tonne or more a year	b	施行細則第19條：管制性化學品指第20條所定優先管理化學品中，依CNS15030分類屬致癌物質第一級、生殖細胞致突變性物質第一級或生殖毒性物質第一級，且經中央主管機關評估具高度暴露風險者，及其他經指定公告者。	Enforcement Rules Article 19: controlled chemicals are priority management chemicals classified under CNS 15030 as Category 1 carcinogens, germ cell mutagens or reproductive toxicants and assessed by the central competent authority as high exposure risk, plus other designated chemicals.	active	1		
OSH-0131	OSH	OSH-02	職業安全衛生法施行細則	第22條	民國115年6月26日	施行細則	1	下列何者不屬施行細則第22條所列具有危險性之機械？	營建用升降機	固定式起重機	移動式起重機	動力堆高機	Which of the following is NOT dangerous machinery under Enforcement Rules Article 22?	Construction elevator	Fixed crane	Mobile crane	Powered forklift	d	施行細則第22條：危險性機械指一定容量以上之固定式起重機、移動式起重機、人字臂起重桿、營建用升降機、營建用提升機、吊籠及其他指定公告者。動力堆高機屬第12條指定機械。	Enforcement Rules Article 22: dangerous machinery includes fixed cranes, mobile cranes, derricks, construction elevators, construction hoists, gondolas and other designated machinery above a certain capacity. A powered forklift is designated under Article 12.	active	1		
OSH-0132	OSH	OSH-02	職業安全衛生法施行細則	第23條	民國115年6月26日	施行細則	1	下列何者屬施行細則第23條所列具有危險性之設備？	影印機	電腦主機	空氣清淨機	鍋爐	Which of the following is dangerous equipment under Enforcement Rules Article 23?	Photocopier	Computer server	Air purifier	Boiler	d	施行細則第23條：危險性設備指一定容量以上之鍋爐、壓力容器、高壓氣體特定設備、高壓氣體容器及其他指定公告者。	Enforcement Rules Article 23: dangerous equipment includes boilers, pressure vessels, specified high-pressure gas equipment, high-pressure gas containers and other designated equipment above a certain capacity.	active	1		
OSH-0133	OSH	OSH-02	職業安全衛生法施行細則	第24條	民國115年6月26日	施行細則	3	下列何者不是施行細則第24條所列危險性機械設備之檢查項目？	重新檢查	竣工檢查	熔接檢查	年終檢查	Which of the following is NOT an inspection item for dangerous machinery and equipment under Enforcement Rules Article 24?	Re-inspection	Completion inspection	Welding inspection	Year-end inspection	d	施行細則第24條列八項：熔接檢查、構造檢查、竣工檢查、定期檢查、重新檢查、型式檢查、使用檢查、變更檢查。	Enforcement Rules Article 24 lists eight items: welding, structural, completion, periodic, re-inspection, type, use and alteration inspections.	active	1		
OSH-0134	OSH	OSH-02	職業安全衛生法施行細則	第25條	民國115年6月26日	施行細則	2	作業場所有易燃液體之蒸氣或可燃性氣體滯留，達爆炸下限值之百分之多少以上，屬施行細則第25條「有立即發生危險之虞」？	百分之五十	百分之二十	百分之三十	百分之十	Under Enforcement Rules Article 25, flammable vapor or combustible gas accumulating at what percentage of the lower explosive limit constitutes 'imminent danger'?	50%	20%	30%	10%	c	施行細則第25條第4款：於作業場所有易燃液體之蒸氣或可燃性氣體滯留，達爆炸下限值之百分之三十以上，致有發生爆炸、火災危險之虞時。	Enforcement Rules Article 25(4): flammable liquid vapor or combustible gas accumulating at 30% or more of the lower explosive limit, with risk of explosion or fire.	active	1		
OSH-0135	OSH	OSH-02	職業安全衛生法施行細則	第25條	民國115年6月26日	施行細則	1	於高度幾公尺以上作業，未設置防墜設施及未使勞工使用適當個人防護具，屬「有立即發生危險之虞」？	三公尺	二公尺	一公尺	一點五公尺	Working at a height of how many meters or more without fall-prevention facilities and appropriate PPE constitutes 'imminent danger'?	3 m	2 m	1 m	1.5 m	b	施行細則第25條第7款：於高度二公尺以上作業，未設置防墜設施及未使勞工使用適當之個人防護具，致有發生墜落危險之虞時。	Enforcement Rules Article 25(7): work at a height of 2 meters or more without fall-prevention facilities and appropriate personal protective equipment.	active	1		
OSH-0136	OSH	OSH-02	職業安全衛生法施行細則	第25條	民國115年6月26日	施行細則	2	從事河川工程、河堤、海堤或圍堰等作業，因何種情形致有發生危險之虞，屬施行細則第25條之情形？	材料短缺或機具故障	工期延誤或成本超支	人力不足或調度失當	強風、大雨或地震	For river works, embankments, seawalls or cofferdams, which condition creates 'imminent danger' under Enforcement Rules Article 25?	Material shortage or equipment failure	Schedule delay or cost overrun	Labor shortage or poor scheduling	Strong wind, heavy rain or earthquake	d	施行細則第25條第2款：從事河川工程、河堤、海堤或圍堰等作業，因強風、大雨或地震，致有發生危險之虞時。	Enforcement Rules Article 25(2): river works, embankments, seawalls or cofferdam operations where strong wind, heavy rain or earthquake creates a risk of danger.	active	1		
OSH-0138	OSH	OSH-02	職業安全衛生法施行細則	第27條	民國115年6月26日	施行細則	2	施行細則第27條所稱「特殊健康檢查」，其對象為何？	從事特別危害健康作業之勞工	所有新僱用到職之勞工	年滿六十五歲之高齡勞工	職務列為主管級之人員	Under Enforcement Rules Article 27, who is the target of 'special health examinations'?	Laborers engaged in especially health-hazardous work	All newly hired laborers reporting for duty	Laborers who have reached the age of 65	Personnel holding supervisory-level positions	a	施行細則第27條第2項第2款：特殊健康檢查指對從事特別危害健康作業之勞工，為發現健康有無異常，以提供健康指導、適性配工及分級管理等措施，依其作業危害性於一定期間或變更工作時所實施者。	Enforcement Rules Article 27(2)(2): special health examinations target laborers engaged in especially health-hazardous work, conducted periodically or upon job change to provide health guidance, fitness-based assignment and graded management.	active	1		
OSH-0139	OSH	OSH-02	職業安全衛生法施行細則	第29條	民國115年6月26日	施行細則	2	勞工自行於其他符合規定之醫療機構接受相當種類及項目之檢查，並將結果提供雇主者，效力如何？	須先報經勞動檢查機構核可始生效	不予承認，仍應由雇主重新安排檢查	視為已接受本法第20條第1項之檢查	僅承認其中一半之檢查項目效力	If a laborer undergoes equivalent examinations at another qualified medical institution and provides the results to the employer, what is the effect?	Effective only after approval by the labor inspection agency is obtained	Not recognized; the employer must arrange a fresh examination for the laborer	Deemed to have undergone the examination under Article 20(1) of the Act	Only half of the examination items are recognized as having legal effect	c	施行細則第29條第2項：勞工自行於其他符合規定之醫療機構接受相當種類及項目之檢查，並將檢查結果提供予雇主者，視為已接受本法第二十條第一項之檢查。	Enforcement Rules Article 29(2): such examinations are deemed to satisfy Article 20(1) of the Act.	active	1		
OSH-0140	OSH	OSH-02	職業安全衛生法施行細則	第32條	民國115年6月26日	施行細則	2	施行細則第32條所定安全衛生組織中，「職業安全衛生委員會」之功能為何？	執行、督辦、稽查及裁處勞動檢查有關業務	核發、換發、註銷及管理操作證照有關業務	審議、協調、考核及建議職業安全衛生有關業務	擬訂、規劃、推動及督導職業安全衛生有關業務	Under Enforcement Rules Article 32, what is the function of the 'Occupational Safety and Health Committee'?	To conduct, supervise, audit and penalize in labor inspection matters	To issue, renew, revoke and manage operator licensing matters	To deliberate, coordinate, evaluate and advise on OSH matters	To draft, plan, promote and supervise OSH-related matters	c	施行細則第32條：職業安全衛生管理單位為擬訂、規劃、推動及督導之組織；職業安全衛生委員會為審議、協調、考核及建議之組織。	Enforcement Rules Article 32: the OSH management unit drafts, plans, promotes and supervises; the OSH committee deliberates, coordinates, evaluates and advises.	active	1		
OSH-0141	OSH	OSH-02	職業安全衛生法施行細則	第33條	民國115年6月26日	施行細則	2	下列何者不屬施行細則第33條所稱之安全衛生人員？	職業安全衛生業務主管	職業衛生管理師	職業安全管理師	勞動檢查員	Which of the following is NOT 'safety and health personnel' under Enforcement Rules Article 33?	OSH business supervisor	Occupational hygiene management specialist	Occupational safety management specialist	Labor inspector	d	施行細則第33條：安全衛生人員包括職業安全衛生業務主管、職業安全管理師、職業衛生管理師、職業安全衛生管理員。勞動檢查員為政府人員。	Enforcement Rules Article 33: safety and health personnel include the OSH business supervisor, occupational safety management specialist, occupational hygiene management specialist and OSH administrator. A labor inspector is a government official.	active	1		
OSH-0143	OSH	OSH-02	職業安全衛生法施行細則	第36條	民國115年6月26日	施行細則	2	本法第26條所定交付承攬時之事前告知，依施行細則第36條應以何種方式辦理？	由現場主管於開工前向承攬人以口頭告知即可	由承辦人員以電話通知承攬人負責人即可	將應告知事項張貼於事業單位布告欄公告即可	提供書面或電子文件，或召開協商會議並作成紀錄	Under Enforcement Rules Article 36, how shall the prior notification under Article 26 of the Act be made when contracting out?	By the site supervisor verbally informing the contractor before the work begins on site	By a staff member telephoning the person in charge of the contractor firm	By posting the matters to be notified on the enterprise's bulletin board only	By providing written or electronic documents, or by holding a consultation meeting with minutes	d	施行細則第36條：事前告知應依下列方式之一辦理：一、於交付承攬時，提供書面或電子文件。二、召開協商會議，並作成紀錄。	Enforcement Rules Article 36: prior notification shall be made by providing written or electronic documents at the time of contracting, or by holding a consultation meeting with written records.	active	1		
OSH-0145	OSH	OSH-02	職業安全衛生法施行細則	第37條	民國115年6月26日	施行細則	1	施行細則第37條所稱「共同作業」，指下列何者？	不同公司之工作者，於同一期間、不同工作場所各自分別從事工作	承攬人之工作者，於同一期間、其自有廠房場所內單獨從事工作	同一事業單位之工作者，於不同期間、同一工作場所輪班從事工作	事業單位與承攬人、再承攬人之工作者，於同一期間、同一工作場所從事工作	Under Enforcement Rules Article 37, 'joint operation' means:	Workers of different companies each working separately during the same period at different workplaces	Workers of a contractor working alone during the same period inside its own factory premises	Workers of the same enterprise working in shifts during different periods at the same workplace	Workers of the enterprise, contractors and subcontractors working during the same period at the same workplace	d	施行細則第37條：共同作業，指事業單位與承攬人、再承攬人之工作者，於同一期間、同一工作場所從事工作。	Enforcement Rules Article 37: joint operation means workers of the enterprise, contractors and subcontractors working during the same period at the same workplace.	active	1		
OSH-0146	OSH	OSH-02	職業安全衛生法施行細則	第38條	民國115年6月26日	施行細則	2	施行細則第38條協議組織應協議之事項，包括對下列何種危險作業之管制？	文書處理、會計帳務、採購發包等	行銷企劃、客戶服務、廣告宣傳等	動火、高架、開挖、爆破、高壓電活線等	教育訓練、人員招募、績效考核等	Under Enforcement Rules Article 38, the coordination organization shall discuss the control of which dangerous operations?	Document handling, accounting entries, procurement and contracting, etc.	Marketing planning, customer service, advertising and promotion, etc.	Hot work, work at height, excavation, blasting, live high-voltage work, etc.	Education and training, staff recruitment, performance appraisal, etc.	c	施行細則第38條第3款：從事動火、高架、開挖、爆破、高壓電活線等危險作業之管制。其他包括安全衛生管理配合、局限空間及危險物有害物作業環境管制、變更管理、統一信號標示、機械設備使用協調、高低氣溫作業風險預防等。	Enforcement Rules Article 38(3): control of dangerous operations such as hot work, work at height, excavation, blasting and live high-voltage work; other items include coordination of management, confined space and hazardous substance control, change management, unified signals and signage, equipment use coordination, and high/low temperature risk prevention.	active	1		
OSH-0149	OSH	OSH-02	職業安全衛生法施行細則	第41條	民國115年6月26日	施行細則	2	下列何者不是施行細則第41條所定安全衛生工作守則應包含之內容？	事業之安全衛生管理及各級之權責	事故通報及報告	急救及搶救	公司年度營收目標	Which of the following is NOT required content of the safety and health work rules under Enforcement Rules Article 41?	Safety and health management and responsibilities at each level	Accident notification and reporting	First aid and rescue	The company's annual revenue target	d	施行細則第41條列十款：安全衛生管理及各級權責、機械設備器具操作規範與維護檢查、工作安全衛生標準、教育訓練、健康指導及管理、急救及搶救、防護設備之準備維持使用、個人防護具維護使用、事故通報及報告、其他安全衛生事項。	Enforcement Rules Article 41 lists ten items including management responsibilities, equipment operation and maintenance, work safety standards, training, health guidance, first aid and rescue, protective equipment, PPE, accident reporting and other matters.	active	1		
